index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
38,38,Terror group and criminal gang have transformed the fuel tucking trade into a potent tool for smuggling ,2006-06-04 04:00:00+00:00,Terror groups and criminal gangs have transformed the fuel trucking trade into a potent tool for smuggling.,"{'main': 'Attacks on Iraq Oil Industry Aid Vast Smuggling Scheme', 'kicker': None, 'content_kicker': None, 'print_headline': 'Attacks on Oil Industry in Iraq Aid a Vast Smuggling Network', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Black Markets', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Trucks and Trucking', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 4, 'major': 'N'}]",Foreign,World,38,compound,-0.872
39,39,A grave contains victim of Madam Russen s suppression of the White uprising across southern Ran in early ,2006-06-05 04:00:00+00:00,A grave contains victims of Saddam Hussein's suppression of the Shiite uprising across southern Iraq in early 1991. ,"{'main': ""Uncovering Iraq's Horrors in Desert Graves"", 'kicker': None, 'content_kicker': None, 'print_headline': ""Uncovering Iraq's Horrors in Desert Graves"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Shiite Muslims', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Hussein, Saddam', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Archaeology and Anthropology', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Bones', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Baath Party', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Deserts', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Murders and Attempted Murders', 'rank': 10, 'major': 'N'}]",Foreign,World,39,compound,-0.5719
40,40,There is little chance the United States can reach the limestone of reducing American troop level in Ran to by December ,2006-06-09 04:00:00+00:00,"There is little chance the United States can reach the milestone of reducing American troop levels in Iraq to 100,000 by December.","{'main': ""Troop Cuts in Iraq Won't Meet Goal This Year, Officials Say"", 'kicker': 'The Military', 'content_kicker': None, 'print_headline': ""Troop Cuts in Iraq Won't Meet Goal This Year, Officials Say"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 2, 'major': 'N'}]",Foreign,World,40,compound,0.5177
41,41,U S official said they expected Ll Qaeda to name a successor to Or Zarqawi quickly from among his closest aide ,2006-06-09 04:00:00+00:00,U.S. officials said they expected Al Qaeda to name a successor to Mr. Zarqawi  quickly from among his closest aides. ,"{'main': 'After Long Hunt, U.S. Bombs Al Qaeda Leader in Iraq', 'kicker': 'The Target', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Zarqawi, Abu Musab al-', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 4, 'major': 'N'}]",Foreign,World,41,compound,0.2263
42,42,The Pentagon ha learned that it can not order soldier to eat bad food To it offer a menu including energy boasting HooAH bar and mange each applesauce ,2006-06-15 04:00:00+00:00,The Pentagon has learned that it cannot order soldiers to eat bad food. So it offers a menu including energy-boosting HooAH! bars and mango peach applesauce.,"{'main': 'New Foods for Marching on Stomach', 'kicker': None, 'content_kicker': None, 'print_headline': 'New Foods For Marching On Stomach', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Defense Department', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Food', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Military Personnel', 'rank': 4, 'major': 'N'}]",National,U.S.,42,compound,0.0
43,43,The three soldier are suspected of killing three detained and threatening a soldier with death if he reported the shooting ,2006-06-20 04:00:00+00:00,The three soldiers are suspected of killing three detainees and threatening a soldier with death if he reported the shootings.,"{'main': ""Murder Charges for 3 G.I.'s in Iraq"", 'kicker': 'Detainees', 'content_kicker': None, 'print_headline': ""MURDER CHARGES FOR 3 G.I.'S IN IRAQ"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Defense Department', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}]",Foreign,World,43,compound,-0.946
44,44,His plan project sharp reduction in the U S military presence in Ran by the end of with the first cut coming this September ,2006-06-25 04:00:00+00:00,"His plan projects sharp reductions in the U.S. military presence in Iraq by the end of 2007, with the first cuts coming this September.","{'main': 'U.S. General in Iraq Outlines Troop Cuts', 'kicker': None, 'content_kicker': None, 'print_headline': 'TOP U.S. GENERAL IN IRAQ OUTLINES SHARP TROOP CUT', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Casey, George W Jr', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}]",Foreign,World,44,compound,-0.2732
45,45,Enrollment in Iraqi school ha risen every year since the U S invasion reverting more than a decade of decline ,2006-06-26 04:00:00+00:00,"Enrollment in Iraqi schools has risen every year since the U.S. invasion, reversing more than a decade of declines.","{'main': 'Amid Iraqi Chaos, Schools Fill After Long Decline', 'kicker': 'Education', 'content_kicker': None, 'print_headline': 'Amid Iraqi Chaos, Schools Fill After Long Decline', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Teachers and School Employees', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': ""United Nations Children's Fund"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Education and Schools', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations Educational, Scientific and Cultural Organization', 'rank': 6, 'major': 'N'}]",Foreign,World,45,compound,0.34
46,46,After winning the right to vote and to run for office last year Wait s woman have quickly gone from political nonentity to the country s most sought after constituency ,2006-06-26 04:00:00+00:00,"After winning the rights to vote and to run for office last year, Kuwait's women have quickly gone from political nonentities to the country's most sought-after constituency.","{'main': 'First Time Out, Kuwaiti Women Become a Political Force', 'kicker': None, 'content_kicker': None, 'print_headline': 'First Time Out, Kuwaiti Women Become a Political Force', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Islam', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Legislatures and Parliaments', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Bribery', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Kuwait', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Women', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 9, 'major': 'N'}]",Foreign,World,46,compound,0.5267
47,47,In a landmark vote Kuwaiti woman went to the poll for the first time in the country s history ,2006-06-30 04:00:00+00:00,"In a landmark vote, Kuwaiti women went to the polls for the first time in the country's history.","{'main': 'Kuwaiti Women Join the Voting After a Long Battle for Suffrage', 'kicker': None, 'content_kicker': None, 'print_headline': 'Kuwaiti Women Join the Voting After a Long Battle for Suffrage', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Kuwait', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Women', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 4, 'major': 'N'}]",Foreign,World,47,compound,0.0772
48,48,After month of relative calm in Mmm Was Iraqâs largest and most important Persian Gulf port the city ha become a mix of danger corruption modest commercial bustle and a fair amount of intrigue ,2006-07-01 04:00:00+00:00,"After months of relative calm in Umm Qasr, Iraqâs largest and most important Persian Gulf port, the city has become a mix of danger, corruption, modest commercial bustle and a fair amount of intrigue.","{'main': ""Iraq's Big Port Has Commerce, Crime â Even Camels"", 'kicker': None, 'content_kicker': None, 'print_headline': ""Iraq's Big Port Has Commerce, Crime â Even Camels"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'NAVIES', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Boats and Boating', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Bribery', 'rank': 4, 'major': 'N'}]",Foreign,World,48,compound,0.5709
49,49,Despite high hope none of the woman who ran in this week s parliamentary election the first in which woman could vote and run a candidate won enough vote to win a seat according to official result Analysis had expected one or two woman to win A mix of Islamists liberal and independent all favoring electoral reform swept seat in the seat Parliament promising to bring about reform ,2006-07-01 04:00:00+00:00,"Despite high hopes, none of the 27 women who ran in this week's parliamentary elections, the first in which women could vote and run as candidates, won enough votes to win a seat, according to official results. Analysts had expected one or two women to win. A mix of Islamists, liberals and independents, all favoring electoral reform, swept 36 seats in the 50-seat Parliament, promising to bring about reforms.","{'main': 'Kuwait: Opposition Gains, but No Women Win', 'kicker': 'World Briefing | Middle East', 'content_kicker': None, 'print_headline': 'KUWAIT: OPPOSITION GAINS, BUT NO WOMEN WIN', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Kuwait', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Legislatures and Parliaments', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Civil Rights', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 4, 'major': 'N'}]",Foreign,World,49,compound,0.9371
50,50,India Habit a fearless wedding planner extraordinary come with bomb checkpoint and degree heat ,2006-07-04 04:00:00+00:00,"Nadia Habib, a fearless wedding planner extraordinaire, copes with bombs, checkpoints and 110 degree heat.","{'main': 'A Baghdad Commander, Armed With Pink Tulle', 'kicker': 'Baghdad Journal', 'content_kicker': None, 'print_headline': 'A Baghdad Commander, Armed With Pink Tulle', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 2, 'major': 'N'}]",Foreign,World,50,compound,-0.0772
51,51,The prime minister said that Ran will investigate the recently disclosed rape and murder case involving U S soldier ,2006-07-06 04:00:00+00:00,The prime minister said that Iraq will investigate the recently disclosed rape-and-murder case involving U.S. soldiers.,"{'main': 'Iraqi Says Immunity for Soldiers Fosters Crime', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iraqi Says Immunity for Soldiers Fosters Crime', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Murders and Attempted Murders', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Sex Crimes', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Maliki, Nuri Kamal al-', 'rank': 5, 'major': 'N'}]",Foreign,World,51,compound,-0.886
52,52,The official said the rape and murder of a young Iraqi woman and the killing of her family had injured the Iraqi people a a whole ,2006-07-07 04:00:00+00:00,"The officials said the rape and murder of a young Iraqi woman and the killing of her family had injured the ""Iraqi people as a whole.""","{'main': '2 American Officials Apologize for Crime', 'kicker': None, 'content_kicker': None, 'print_headline': '2 American Officials Apologize for Crime', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iraq', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Casey, George W Jr', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Maliki, Nuri Kamal al-', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Khalilzad, Zalmay', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Murders and Attempted Murders', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Sex Crimes', 'rank': 6, 'major': 'N'}]",Foreign,World,52,compound,-0.9552
53,53,The million in relief fund will be given to Palestinian President Mahmoud Bias to avoid dealing with James ,2006-07-20 04:00:00+00:00,"The $130 million in relief funds will be given to Palestinian President Mahmoud Abbas, to avoid dealing with Hamas.","{'main': 'Europeans Agree on Plan to Send Money to Palestinians', 'kicker': 'Fiscal Crisis', 'content_kicker': None, 'print_headline': 'Europeans Agree on Plan To Send Money To Palestinians', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Solana, Javier', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'European Union', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Economic Sanctions', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'World Bank', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Finances', 'rank': 12, 'major': 'N'}, {'name': 'glocations', 'value': 'Europe', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Aid', 'rank': 15, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 16, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 17, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 18, 'major': 'N'}]",Foreign,World,53,compound,0.128
