index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
34,34,Lebanese politician are rousing on the Palestinian militia a a critical security issue and have vowed to diary them ,2006-06-01 04:00:00+00:00,Lebanese politicians are focusing on the Palestinian militias as a critical security issue and have vowed to disarm them.,"{'main': 'Lebanon Seeks Way to Disarm Palestinian Militia Groups', 'kicker': None, 'content_kicker': None, 'print_headline': 'Lebanon Seeks Way to Disarm Palestinian Militia Groups', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hezbollah', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Civil War and Guerrilla Warfare', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Leaders and Leadership', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Popular Front for the Liberation of Palestine', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'ISLAMIC JIHAD', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 11, 'major': 'N'}]",Foreign,World,34,compound,0.0258
35,35,After year of violence it is unclear whether talk between Thud Alert of Israel and the Palestinian leader Mahmoud Bias will lead to breakthrough ,2006-06-05 04:00:00+00:00,"After years of violence, it is unclear whether talks between Ehud Olmert of Israel and the Palestinian leader, Mahmoud Abbas, will lead to breakthroughs.","{'main': 'Israel Says It Wants to Hold Talks With Abbas', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israel Says It Wants to Hold Talks With Abbas', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Leaders and Leadership', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Olmert, Ehud', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'JERUSALEM', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 11, 'major': 'N'}]",Foreign,World,35,compound,-0.6486
36,36,The Palestinian president intends to call a referendum on a plan that the governing James faction opposed ,2006-06-06 04:00:00+00:00,The Palestinian president intends to call a referendum on a plan that the governing Hamas faction opposes.,"{'main': 'Abbas to Call Palestinian Vote on Two-State Plan', 'kicker': None, 'content_kicker': None, 'print_headline': 'Abbas Will Call for Palestinian Vote on Two-State Plan', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Referendums', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'JERUSALEM', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 9, 'major': 'N'}]",Foreign,World,36,compound,0.0
37,37,James wa given a three day extension today after the failure of talk to agree on a unified political program ,2006-06-07 04:00:00+00:00,Hamas was given a three-day extension today after the failure of talks to agree on a unified political program.,"{'main': 'Abbas Delays Calling a Vote on a Palestinian Peace Plan', 'kicker': None, 'content_kicker': None, 'print_headline': 'Abbas Delays Calling a Vote On a Palestinian Peace Plan', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hamas', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'JERUSALEM', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 10, 'major': 'N'}]",Foreign,World,37,compound,0.2023
38,38,In the town of Area Bu Susan al Zarqawi wa the local hero who went off into the world and made his family and neighbor proud ,2006-06-10 04:00:00+00:00,"In the town of Zarqa, Abu Musab al-Zarqawi was the local hero who went off into the world and made his family and neighbors proud.","{'main': ""Clan Calls Death of 'Martyr' a Blessing"", 'kicker': 'The Family', 'content_kicker': None, 'print_headline': ""Clan Calls Death of 'Martyr' a Blessing"", 'name': None, 'seo': None, 'sub': None}",[],Foreign,World,38,compound,0.7717
39,39,The militant group fired a carriage of rickets at Israel hour after calling off a truce in anger over an artillery attack that killed seven civilian at a beach in the Papa Strip ,2006-06-10 04:00:00+00:00,The militant group fired a barrage of rockets at Israel hours after calling off a truce in anger over an artillery attack that killed seven civilians at a beach in the Gaza Strip.,"{'main': 'Hamas Fires Rockets at Israel After Calling Off Truce ', 'kicker': None, 'content_kicker': None, 'print_headline': 'HAMAS DECLARES IT WILL RESUME ATTACKING ISRAEL', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 3, 'major': 'N'}]",Foreign,World,39,compound,-0.9423
40,40,James fired the rickets after seven Palestinians were killed on a Papa beach by an errand Israel shell ,2006-06-11 04:00:00+00:00,Hamas fired the rockets after seven Palestinians were killed on a Gaza beach by an errant Israeli shell.,"{'main': 'Hamas Fires Rockets Into Israel, Ending 16-Month Truce', 'kicker': None, 'content_kicker': None, 'print_headline': 'Hamas Fires Rockets Into Israel, Ending 16-Month Truce', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 3, 'major': 'N'}]",Foreign,World,40,compound,-0.8442
41,41,Muhammad Uhlan s status a Path s most powerful figure in Papa make him the man the new ruling party James most like to despise ,2006-06-17 04:00:00+00:00,"Muhammad Dahlan's status as Fatah's most powerful figure in Gaza makes him the man the new ruling party, Hamas, most like to despise.","{'main': ""A Gaza Political Figure Says He's Become a Scapegoat"", 'kicker': None, 'content_kicker': None, 'print_headline': ""A Gaza Political Figure Says He's Become a Scapegoat"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hamas', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Dahlan, Muhammad', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 7, 'major': 'N'}]",Foreign,World,41,compound,0.7116
42,42,Israel sent troop into Papa and it plane attacked three bridge and a power station early Wednesday in an operation to rescue a soldier abducted by militant ,2006-06-28 04:00:00+00:00,Israel sent troops into Gaza and its planes attacked three bridges and a power station early Wednesday in an operation to rescue a soldier abducted by militants.,"{'main': 'Israeli Troops Move Into Gaza; Bridges Are Hit', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israeli Troops Move Into Gaza; Bridges Are Hit', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hamas', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Rescues', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Rice, Condoleezza', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'ISLAMIC JIHAD', 'rank': 9, 'major': 'N'}]",Foreign,World,42,compound,-0.4588
43,43,In the West Bank early on Thursday Israel force arrested the Palestinian deputy prime minister seven other cabinet minister and lawmaker in Ramallah ,2006-06-29 04:00:00+00:00,"In the West Bank early on Thursday, Israeli forces arrested the Palestinian deputy prime minister, seven other cabinet ministers and 20 lawmakers in Ramallah.","{'main': 'Israelis Batter Gaza and Seize Hamas Officials', 'kicker': None, 'content_kicker': None, 'print_headline': 'ISRAELIS BATTER GAZA AND SEIZE HAMAS OFFICIALS', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Hostages', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Olmert, Ehud', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'rank': 13, 'major': 'N'}]",Foreign,World,43,compound,-0.4767
44,44,Israel troop seized member of James including a third of the Palestinian cabinet and legislator ,2006-06-30 04:00:00+00:00,"Israeli troops seized 64 members of Hamas, including a third of the Palestinian cabinet and 23 legislators.","{'main': 'Seizures Show New Israel Line Against Hamas', 'kicker': None, 'content_kicker': None, 'print_headline': 'Seizures Show New Israel Line Against Hamas', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 3, 'major': 'N'}]",Foreign,World,44,compound,0.0
45,45,With dream of an economic revival shattered some of Papa s leading industrialism have moved their operation to other Arab state ,2006-07-04 04:00:00+00:00,"With dreams of an economic revival shattered, some of Gaza's leading industrialists have moved their operations to other Arab states.","{'main': ""As Gaza's Plight Worsens, Palestinian Businesses Leave"", 'kicker': None, 'content_kicker': None, 'print_headline': ""As Gaza's Plight Worsens, Palestinian Businesses Leave"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Relocation of Business', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 5, 'major': 'N'}]",Foreign,World,45,compound,-0.2732
46,46,A video released Thursday supported to show one of the four participant in an attack that killed on July ,2006-07-07 04:00:00+00:00,"A video released Thursday purported to show one of the four participants in an attack that killed 52 on July 7, 2005.","{'main': 'One Year Later, Video Shows Warning by a London Bomber', 'kicker': None, 'content_kicker': None, 'print_headline': 'One Year Later, Video Shows Warning by a London Bomber', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Great Britain', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'LONDON (ENG)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'AL JAZEERA', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Zawahiri, Ayman Al-', 'rank': 5, 'major': 'N'}]",Foreign,World,46,compound,-0.743
47,47,Some expert in Islamic militant group say that the Army of Slam is the first Palestinian group to adopt the agenda of Ll Qaeda ,2006-07-08 04:00:00+00:00,Some experts in Islamic militant groups say that the Army of Islam is the first Palestinian group to adopt the agenda of Al Qaeda.,"{'main': ""A New Group That Seems to Share Al Qaeda's Agenda"", 'kicker': None, 'content_kicker': None, 'print_headline': ""A New Group That Seems to Share Al Qaeda's Agenda"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'bin Laden, Osama', 'rank': 4, 'major': 'N'}]",Foreign,World,47,compound,-0.2263
