row_id,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,sentiment_type,sentiment_score
32,They were the first death of detained to be reported at the military prison in Cuba since it opened in early ,2006-06-11 04:00:00+00:00,They were the first deaths of detainees to be reported at the military prison in Cuba since it opened in early 2002.,"{'main': '3 Prisoners Commit Suicide at GuantÃ¡namo', 'kicker': None, 'content_kicker': None, 'print_headline': 'three prisoners commit suicide at guantÃ¡namo', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Suicides and Suicide Attempts', 'rank': 2, 'major': 'N'}]",National,U.S.,compound,-0.872
33,Three detained tried to conceal themselves in their cell to prevent guard from seeing them commit suicide an official said ,2006-06-12 04:00:00+00:00,"Three detainees tried to conceal themselves in their cells to prevent guards from seeing them commit suicide, an official said.","{'main': ""Prisoners' Ruse Is Suspected at GuantÃ¡namo"", 'kicker': None, 'content_kicker': None, 'print_headline': ""prisoners' ruse Is Inquiry Focus At GuantÃ¡namo"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Suicides and Suicide Attempts', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 4, 'major': 'N'}]",National,U.S.,compound,-0.7096
34,The militant faction ha accused Mahmoud Bias of trying to undermine it authority with the referendum ,2006-06-12 04:00:00+00:00,The militant faction has accused Mahmoud Abbas of trying to undermine its authority with the referendum. ,"{'main': 'Hamas Vows to Block Vote on Proposed State', 'kicker': None, 'content_kicker': None, 'print_headline': 'Hamas Vows to Block Vote on Proposed State', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Haniya, Ismail', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Referendums', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'VIOLENCE', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,-0.2732
35,WASHINGTON June â The Rush administration distance itself on Monday from comment by a State Department official that the suicide of three prisoner at the military prison at quanti¡name May Cuba were a,2006-06-13 04:00:00+00:00,"WASHINGTON, June 12 â The Bush administration distanced itself on Monday from comments by a State Department official that the suicides of three prisoners at the military prison at GuantÃ¡namo Bay, Cuba, were a ","{'main': 'State Department Disavows Statement on Suicides', 'kicker': None, 'content_kicker': None, 'print_headline': 'State Dept. Disavows Statement On Suicides', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Suicides and Suicide Attempts', 'rank': 2, 'major': 'N'}]",National,U.S.,compound,-0.9062
36,Moazzam Egg a former quanti¡name detained ha emerged over the last few month a a minor celebrity ,2006-06-15 04:00:00+00:00,"Moazzam Begg, a former GuantÃ¡namo detainee, has emerged over the last few months as a minor celebrity.","{'main': 'Jihadist or Victim: Ex-Detainee Makes a Case', 'kicker': None, 'content_kicker': None, 'print_headline': 'Jihadist or Victim: Ex-Detainee Makes a Case', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Freedom and Human Rights', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,-0.0772
37,A French court found Mob Menard left France s best known mercenary guilty of mounting a coup in the Comoro Islands off southeast Africa in and gave him a five year suspended sentence Twenty six accomplice drew lesser sentence The coup wa ended after two week when the mercenary surrendered to the French Army and freed the president they had taken hostage Or Menard who wa born Gilbert Borgeaud before he gave himself the rank of colonel and a new name wa excused from terrifying because doctor said he had Alzheimer s disease He is said to be the model for the lead character in Frederick Forsyth s novel,2006-06-21 04:00:00+00:00,"A French court found Bob Denard, left, France's best-known mercenary, guilty of mounting a coup in the Comoro Islands off southeast Africa in 1995 and gave him a five-year suspended sentence. Twenty-six accomplices drew lesser sentences. The coup was ended after two weeks when the mercenaries surrendered to the French Army and freed the president they had taken hostage. Mr. Denard, 77, who was born Gilbert Bourgeaud before he gave himself the rank of colonel and a new name, was excused from testifying because doctors said he had Alzheimer's disease. He is said to be the model for the lead character in Frederick Forsyth's 1974 novel ","{'main': ""France: 'Dog of War' Draws Suspended Sentence"", 'kicker': 'World Briefing | Europe', 'content_kicker': None, 'print_headline': ""FRANCE: 'DOG OF WAR' DRAWS SUSPENDED SENTENCE"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'France', 'rank': 1, 'major': 'N'}]",Foreign,World,compound,0.0516
38,A Slim congregation in An Francisco remains divided after a wall separating men and woman wa torn down ,2006-06-25 04:00:00+00:00,A Muslim congregation in San Francisco remains divided after a wall separating men and women was torn down.,"{'main': 'As Barrier Comes Down, a Muslim Split Remains', 'kicker': None, 'content_kicker': None, 'print_headline': 'As Barrier Comes Down, A Muslim Split Remains', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Mosques', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Islam', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Culture', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Council on American-Islamic Relations', 'rank': 4, 'major': 'N'}]",National,U.S.,compound,-0.25
39,The man s suicide at quanti¡name wa among the first three there since the U S began holding terrorist suspect at the base in ,2006-06-29 04:00:00+00:00,The man's suicide at GuantÃ¡namo was among the first three there since the U.S. began holding terrorism suspects at the base in 2002.,"{'main': 'With Autopsy Still Pending, Saudis Bury a GuantÃ¡namo Detainee', 'kicker': None, 'content_kicker': None, 'print_headline': 'With Autopsy Still Pending, Saudis Bury a GuantÃ¡namo Detainee', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Suicides and Suicide Attempts', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Prisons and Prisoners', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.9081
40,The Supreme Court ruled that a plan to put detained on trial before military commission wa unauthorized by federal statute and violated international law ,2006-06-30 04:00:00+00:00,The Supreme Court ruled that a plan to put detainees on trial before military commissions was unauthorized by federal statute and violated international law.,"{'main': 'Justices, 5-3, Broadly Reject Bush Plan to Try Detainees', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Terrorism', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Freedom and Human Rights', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Supreme Court', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Hamdan, Salim Ahmed', 'rank': 7, 'major': 'N'}]",National,Washington,compound,-0.3612
41,The Supreme Court s decision striking down the military tribunal set up to try the detained being held in quanti¡name May is far more than a narrow ruling on the issue of military court ,2006-06-30 04:00:00+00:00,The Supreme Court's decision striking down the military tribunals set up to try the detainees being held in GuantÃ¡namo Bay is far more than a narrow ruling on the issue of military courts.,"{'main': 'A Victory for the Rule of Law', 'kicker': 'Editorial', 'content_kicker': None, 'print_headline': 'A Victory for the Rule of Law', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Freedom and Human Rights', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'National Security Agency', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Supreme Court', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Hamdan, Salim Ahmed', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 8, 'major': 'N'}]",Editorial,Opinion,compound,0.2263
42,Videotapes of the seven men arrested in Diam did not provide evidence that they had any tie to Ll Qaeda ,2006-07-01 04:00:00+00:00,Videotapes of the seven men arrested in Miami did not provide evidence that they had any ties to Al Qaeda.,"{'main': 'Two Views of Terror Suspects: Die-Hards or Dupes', 'kicker': None, 'content_kicker': None, 'print_headline': 'Two Views of Terror Suspects: Die-Hards or Dupes', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Miami (Fla)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Federal Bureau of Investigation', 'rank': 4, 'major': 'N'}]",National,U.S.,compound,-0.4767
43,The tale of Said Said ha never been told before and it carry a new set of allegation against the U S s condition program ,2006-07-07 04:00:00+00:00,"The tale of Laid Saidi has never been told before, and it carries a new set of allegations against the U.S.'s rendition program.","{'main': 'Algerian Tells of Dark Term in U.S. Hands', 'kicker': None, 'content_kicker': None, 'print_headline': 'Algerian Tells of Dark Odyssey in U.S. Hands', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Saidi, Laid', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Detainees', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'ALGERIA', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Extraordinary Rendition', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Masri, Khaled el-', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Central Intelligence Agency', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,0.34
44,Interpol the international police network issued a worldwide alert to security agency requesting help in cracking down seven fugitive who escaped from a Maude prison on Saturday The fugitive six Audit and one Cement escaped from Waltz prison near the capital Riyadh The incident which follows an escape by member of Ll Qaeda from a prison in Semen in February raised concern that Maude security authority had not averted international security agency Interpol said ,2006-07-12 04:00:00+00:00,"Interpol, the international police network, issued a worldwide alert to security agencies requesting help in tracking down seven fugitives who escaped from a Saudi prison on Saturday. The fugitives, six Saudis and one Yemeni, escaped from Malaz prison, near the capital, Riyadh. The incident, which follows an escape by 13 members of Al Qaeda from a prison in Yemen in February, raised concerns that Saudi security authorities had not alerted international security agencies, Interpol said.","{'main': 'Saudi Arabia: Militants Sought After Jailbreak', 'kicker': 'World Briefing | Middle East', 'content_kicker': None, 'print_headline': 'SAUDI ARABIA: MILITANTS SOUGHT AFTER JAILBREAK', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Prisons and Prisoners', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'INTERPOL', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,0.3447
45,Key Arab government chastened Hezbollah for âunexpected inappropriate and irresponsible acts at an emergency Arab League summit on Saturday ,2006-07-17 04:00:00+00:00,"Key Arab governments chastised Hezbollah for âunexpected, inappropriate and irresponsible actsâ at an emergency Arab League summit on Saturday.","{'main': 'Militia Rebuked by Some Arab Countries', 'kicker': 'The Arabs', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hezbollah', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Islam', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Arabs', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'ARAB LEAGUE', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 11, 'major': 'N'}, {'name': 'organizations', 'value': 'Security Council', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Summit Conferences', 'rank': 13, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': 'Leaders and Leadership', 'rank': 15, 'major': 'N'}]",Foreign,World,compound,-0.6705
46,The million in relief fund will be given to Palestinian President Mahmoud Bias to avoid dealing with James ,2006-07-20 04:00:00+00:00,"The $130 million in relief funds will be given to Palestinian President Mahmoud Abbas, to avoid dealing with Hamas.","{'main': 'Europeans Agree on Plan to Send Money to Palestinians', 'kicker': 'Fiscal Crisis', 'content_kicker': None, 'print_headline': 'Europeans Agree on Plan To Send Money To Palestinians', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Solana, Javier', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'European Union', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Economic Sanctions', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'World Bank', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Finances', 'rank': 12, 'major': 'N'}, {'name': 'glocations', 'value': 'Europe', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Aid', 'rank': 15, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 16, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 17, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 18, 'major': 'N'}]",Foreign,World,compound,0.128
